4.014027674,-0.10947078,-0.085281102,-0.030650132,0.0049083,0.007543839
0.023940475,-2.849209398,2.775081756,-0.029805923,0.019861521,0.039386196
-0.075569678,-2.690082641,-2.957280082,0.01556064,0.011468072,0.003205221
-0.010016247,0.069439707,-0.066164203,-0.028809962,-0.027708729,-0.00176269
-0.002202694,-0.068529316,-0.078494945,0.027271697,-0.029533309,-0.00063034
0.001770881,-0.009869595,-0.005089719,-0.000393728,-0.000716136,0.039797192
